Age,Gender,Study_Hours,Class_Attendance,Tuition,Exam_Frequency,Assignment_Load,Sleep_Hours,Physical_Exercise,Social_Media_Use,Screen_Time,Family_Income_Level,Peer_Pressure,Family_Support,Anxiety_Level,University_Type,Stress_Score,Stress_Level
23,Male,7,40,No,1,6,7,No,6,1,High,5,6,6,National University,7,Low
19,Female,6,76,No,3,4,4,No,1,2,High,7,6,1,Public University,1,Low
19,Male,5,66,Yes,7,1,6,No,6,1,Medium,1,3,4,Public University,10,Low
19,Female,5,78,Yes,2,6,9,Yes,2,9,Medium,6,4,6,Private University,10,Low
22,Male,0,45,No,5,7,4,No,7,9,High,1,3,3,Public University,24,High
24,Female,0,95,Yes,6,6,9,Yes,3,9,Medium,7,7,1,Private University,7,Low
24,Female,5,45,No,7,3,8,No,5,4,Low,3,8,8,Private University,11,Medium
24,Female,6,42,No,5,2,6,Yes,3,10,Low,6,2,1,Public University,11,Medium
23,Male,6,74,No,6,2,8,Yes,2,3,Low,3,1,3,National University,5,Low
20,Female,7,61,No,3,5,8,No,3,3,Medium,2,8,2,Private University,0,Low
20,Female,7,45,Yes,4,5,7,Yes,3,10,High,9,9,6,Public University,10,Low
20,Male,8,67,Yes,4,3,5,No,4,6,Low,7,7,2,Private University,7,Low
20,Female,2,95,Yes,1,8,8,Yes,0,1,Low,6,9,3,National University,-6,Low
20,Female,8,60,Yes,9,4,6,No,3,2,High,9,1,6,Private University,17,Medium
20,Male,1,99,No,9,8,7,No,4,7,Medium,1,8,4,Private University,17,Medium
20,Male,1,64,No,2,1,7,No,4,3,Low,5,2,1,Private University,2,Low
19,Female,8,48,No,9,7,5,No,7,7,High,6,1,3,Public University,27,High
21,Female,8,85,No,6,3,8,Yes,6,1,High,1,1,1,Private University,6,Low
22,Male,0,46,Yes,8,7,5,No,0,1,Medium,8,2,1,National University,10,Low
23,Female,7,64,No,7,5,9,No,7,4,Medium,8,7,4,Public University,11,Medium
19,Male,9,85,No,8,6,7,Yes,1,1,Medium,4,1,9,Public University,15,Medium
20,Female,6,58,No,8,2,5,Yes,6,7,High,3,5,2,Public University,13,Medium
23,Male,2,97,Yes,9,4,7,Yes,4,1,Low,3,8,4,National University,5,Low
19,Female,9,50,No,2,1,7,Yes,2,8,Medium,2,3,8,Private University,9,Low
20,Male,6,52,No,3,8,8,Yes,7,8,Medium,5,9,8,Public University,15,Medium
21,Male,6,74,Yes,5,1,5,Yes,2,1,Medium,1,2,8,National University,8,Low
19,Male,5,89,No,4,3,4,Yes,4,5,High,1,4,1,Private University,7,Low
23,Female,1,80,No,7,7,5,Yes,3,1,Low,4,9,5,Public University,7,Low
19,Female,2,90,Yes,9,1,4,No,5,9,Low,4,3,4,Public University,21,High
22,Female,0,53,No,1,9,7,No,6,3,Medium,8,7,7,Private University,12,Medium
20,Male,9,57,Yes,3,9,9,No,7,7,Medium,4,5,9,Public University,21,High
24,Female,2,57,No,8,5,5,No,7,4,Low,5,5,8,Private University,22,High
22,Male,9,52,Yes,7,4,9,No,7,4,Low,8,1,3,National University,15,Medium
24,Female,0,41,Yes,4,3,6,No,5,7,High,6,8,5,Public University,10,Low
19,Female,6,40,No,7,8,8,No,6,10,Medium,4,5,4,Public University,22,High
22,Female,6,76,No,9,3,5,No,6,7,Medium,7,7,5,National University,18,Medium
20,Female,0,88,No,6,3,7,No,3,7,Medium,1,9,2,Private University,5,Low
21,Male,8,73,Yes,7,7,6,Yes,7,10,Low,8,8,3,Private University,18,Medium
19,Male,3,62,No,8,9,8,No,3,5,Medium,7,4,8,Public University,21,High
19,Female,2,52,Yes,1,7,5,No,1,6,Medium,6,9,1,National University,2,Low
21,Female,8,54,Yes,1,9,7,Yes,1,5,Medium,2,7,5,Private University,5,Low
23,Female,4,77,Yes,1,8,9,No,5,8,Medium,9,3,8,Private University,18,Medium
20,Female,6,96,No,9,4,9,No,3,4,High,8,3,3,Private University,11,Medium
23,Female,7,84,No,7,1,6,No,1,11,High,5,4,9,National University,19,Medium
20,Female,7,59,Yes,5,1,9,No,3,11,Medium,3,4,5,National University,12,Medium
19,Female,0,75,Yes,6,3,6,No,2,8,High,9,2,3,Public University,14,Medium
20,Male,2,87,No,1,4,9,Yes,3,9,Medium,6,7,9,Private University,8,Low
20,Female,5,59,Yes,2,8,7,No,4,5,Medium,1,4,6,National University,14,Medium
21,Female,6,87,No,6,7,9,Yes,1,8,Low,5,4,6,National University,13,Medium
24,Male,2,58,No,2,4,6,No,7,10,Low,6,3,7,Private University,21,High
22,Male,0,62,Yes,6,2,9,Yes,4,10,Medium,2,6,2,Public University,7,Low
21,Female,7,92,Yes,3,8,7,Yes,0,5,High,2,6,3,Private University,4,Low
20,Female,4,93,No,4,3,5,No,0,8,Low,5,9,2,National University,3,Low
19,Male,1,92,No,1,4,4,Yes,4,8,Medium,3,8,6,Private University,9,Low
20,Male,5,87,Yes,1,5,8,Yes,7,4,Low,7,7,4,Private University,4,Low
22,Male,2,57,Yes,7,6,4,Yes,6,8,Medium,1,2,2,Private University,21,High
23,Female,9,57,No,5,3,5,Yes,2,11,Low,2,8,7,Public University,13,Medium
22,Male,9,45,Yes,8,8,8,No,0,8,Medium,6,8,9,Private University,17,Medium
23,Female,6,62,No,8,9,7,No,3,4,Medium,5,9,8,National University,16,Medium
24,Female,2,97,No,1,7,8,Yes,4,9,Low,5,5,5,Public University,11,Medium
21,Female,1,63,Yes,8,4,8,No,3,5,Low,1,9,5,Public University,8,Low
22,Male,9,96,Yes,6,8,6,No,4,10,Medium,6,2,1,National University,21,High
24,Male,3,67,Yes,4,8,9,No,3,3,Medium,3,5,6,Private University,10,Low
19,Male,2,77,No,6,8,4,No,6,4,Low,6,8,5,Public University,17,Medium
23,Female,1,83,Yes,6,4,7,No,5,7,Low,9,2,9,Public University,22,High
21,Male,3,94,Yes,4,1,7,No,7,8,Medium,5,3,7,Public University,17,Medium
20,Female,9,84,Yes,3,6,6,Yes,5,11,High,6,3,5,Private University,19,Medium
21,Male,7,80,Yes,2,4,5,Yes,0,5,Low,1,7,1,National University,-2,Low
21,Male,6,98,No,6,4,8,No,6,7,Medium,2,5,1,Public University,11,Medium
19,Female,4,57,No,9,9,5,Yes,5,3,Low,5,8,7,National University,18,Medium
21,Male,3,77,No,6,3,7,Yes,6,8,Medium,2,8,5,Private University,11,Medium
19,Female,0,40,Yes,3,2,4,Yes,1,6,Medium,8,3,3,Public University,6,Low
22,Female,4,59,No,5,8,6,No,7,5,Medium,7,2,8,Private University,25,High
20,Female,1,94,Yes,3,2,4,Yes,7,9,Medium,7,2,6,Private University,19,Medium
19,Female,3,55,Yes,7,3,7,No,1,4,High,1,4,4,National University,8,Low
23,Male,5,65,No,4,8,6,No,3,4,Low,6,5,9,National University,17,Medium
21,Female,4,42,No,8,1,5,No,7,8,High,6,3,1,Private University,17,Medium
20,Male,0,40,No,5,1,9,No,3,7,Medium,4,8,1,National University,0,Low
24,Female,4,47,No,5,1,6,No,4,10,Medium,6,6,4,Private University,12,Medium
19,Male,1,65,Yes,3,4,9,No,5,7,Low,3,5,3,National University,8,Low
19,Male,3,93,No,9,2,8,No,3,1,Medium,6,5,7,Public University,9,Low
21,Male,7,61,No,1,7,4,Yes,1,4,Medium,1,9,9,National University,7,Low
21,Female,8,58,Yes,5,3,8,Yes,6,2,Medium,7,7,5,Public University,4,Low
20,Male,9,72,No,5,9,6,No,1,9,Medium,3,8,1,Private University,11,Medium
24,Female,5,61,Yes,9,5,8,No,6,1,Medium,4,8,3,National University,8,Low
24,Male,4,82,Yes,9,9,5,Yes,0,1,Low,2,5,5,Public University,12,Medium
24,Female,3,96,No,9,8,7,Yes,0,7,Low,1,2,2,Public University,15,Medium
23,Female,9,50,Yes,7,1,5,Yes,3,5,High,2,5,9,Private University,13,Medium
22,Female,3,51,Yes,9,1,6,No,3,4,High,5,6,2,National University,7,Low
22,Male,4,66,Yes,5,5,7,Yes,1,7,Low,9,6,7,Public University,10,Low
19,Male,9,72,No,7,1,9,Yes,3,9,Medium,4,4,3,Private University,8,Low
22,Male,1,97,Yes,9,9,4,No,3,10,Low,4,6,7,National University,28,High
24,Female,5,61,No,9,2,6,No,7,10,Medium,1,2,3,Public University,23,High
23,Male,9,71,Yes,8,9,6,Yes,4,10,High,1,5,7,Private University,25,High
20,Female,0,78,Yes,3,6,9,Yes,5,2,Low,6,6,4,Public University,3,Low
24,Male,6,97,No,4,6,8,Yes,7,11,High,3,6,1,Private University,13,Medium
20,Female,5,98,Yes,1,9,5,Yes,0,1,Medium,6,7,9,Private University,6,Low
20,Male,2,51,No,4,3,5,Yes,7,11,High,7,1,6,National University,23,High
21,Female,4,94,No,2,8,5,Yes,4,1,Low,8,8,6,Public University,6,Low
24,Female,5,57,Yes,6,9,8,Yes,1,9,High,5,8,2,National University,9,Low
21,Female,9,78,No,6,7,9,Yes,5,7,High,1,4,5,Private University,15,Medium
22,Female,2,67,Yes,8,5,9,Yes,5,9,Medium,8,7,1,Private University,10,Low
23,Female,8,87,Yes,2,2,6,Yes,4,6,Low,9,7,1,Private University,0,Low
22,Male,8,97,No,9,4,7,Yes,4,1,Low,8,6,4,National University,7,Low
22,Male,2,74,No,9,5,8,Yes,6,10,Low,1,6,3,National University,17,Medium
20,Male,4,71,Yes,7,5,4,No,1,3,Medium,8,9,8,Private University,11,Medium
21,Female,4,42,No,1,2,5,No,0,7,Medium,7,7,8,Public University,6,Low
22,Male,3,43,No,9,9,9,Yes,7,6,High,6,4,3,Public University,19,Medium
19,Male,3,44,Yes,2,4,4,Yes,4,5,Medium,4,7,9,National University,11,Medium
21,Female,2,74,No,3,2,9,No,4,5,Medium,6,3,5,National University,7,Low
23,Female,9,83,No,8,3,8,No,0,5,High,1,2,5,Public University,11,Medium
20,Male,1,44,No,1,3,7,No,0,11,Low,6,1,5,Private University,12,Medium
22,Female,3,72,Yes,9,6,9,Yes,6,8,Low,5,1,4,Public University,21,High
19,Female,7,64,Yes,9,2,6,No,4,9,Low,3,5,1,National University,14,Medium
23,Female,9,82,No,4,8,5,No,6,10,High,9,7,6,National University,22,High
21,Female,1,76,Yes,8,1,6,No,6,11,Medium,5,1,6,National University,25,High
20,Female,6,72,Yes,5,1,5,No,6,2,Medium,4,5,1,National University,5,Low
19,Female,5,84,Yes,7,1,7,No,2,10,Medium,2,1,8,Private University,20,Medium
19,Male,1,47,No,5,3,6,Yes,3,7,High,7,9,9,National University,10,Low
21,Male,7,97,Yes,6,6,7,No,4,2,Medium,9,8,7,Public University,10,Low
19,Male,7,92,Yes,5,5,5,Yes,1,7,Low,3,2,8,National University,17,Medium
23,Female,0,58,No,6,6,9,No,0,2,Medium,3,9,6,National University,2,Low
23,Female,7,83,Yes,7,4,8,No,7,7,Low,7,9,4,National University,12,Medium
22,Female,1,65,No,1,8,7,Yes,5,7,Low,7,4,6,Private University,14,Medium
22,Female,7,72,No,7,2,8,No,0,10,Medium,6,4,3,Public University,10,Low
24,Male,0,49,Yes,5,6,6,No,0,6,Medium,2,8,6,Public University,9,Low
20,Male,0,96,No,6,7,9,No,0,2,Medium,5,9,6,Public University,3,Low
24,Male,4,81,No,7,6,7,Yes,5,3,Medium,3,8,4,National University,8,Low
19,Male,5,72,No,8,8,4,No,5,4,Low,6,6,1,Private University,16,Medium
19,Male,3,89,No,8,4,4,No,7,9,Medium,4,2,1,Private University,23,High
19,Male,0,75,No,2,8,8,No,2,10,Medium,4,2,2,Private University,14,Medium
19,Male,7,56,No,9,9,7,No,4,10,Medium,3,3,2,Public University,24,High
21,Male,5,95,No,6,3,5,Yes,3,7,Medium,2,6,7,Private University,13,Medium
24,Female,4,51,Yes,3,2,8,Yes,3,11,Low,3,3,7,Private University,13,Medium
21,Male,0,43,No,9,6,4,No,3,6,Low,1,9,6,Public University,17,Medium
23,Female,2,73,No,9,6,4,Yes,3,8,High,5,7,5,National University,18,Medium
24,Female,4,62,No,7,6,8,Yes,1,6,Medium,4,6,3,National University,7,Low
24,Male,5,47,No,2,1,5,Yes,5,10,Medium,6,6,9,Public University,14,Medium
21,Male,7,40,Yes,4,3,9,Yes,1,3,Medium,1,3,9,National University,6,Low
19,Female,4,76,No,8,2,9,No,5,2,Low,3,4,8,Private University,12,Medium
22,Male,3,40,No,4,2,6,No,5,10,High,8,8,3,Public University,10,Low
20,Male,1,87,No,7,7,8,No,4,8,High,1,8,7,National University,17,Medium
21,Female,6,82,No,2,3,9,Yes,3,6,Medium,1,3,3,Public University,3,Low
20,Female,6,63,No,2,9,8,Yes,1,5,High,4,4,2,National University,5,Low
23,Male,0,40,No,4,1,7,No,5,6,Medium,5,4,5,Private University,10,Low
23,Male,6,86,No,7,3,6,Yes,3,3,Medium,6,8,9,Public University,9,Low
20,Female,4,51,Yes,3,4,8,Yes,5,9,High,1,2,6,National University,15,Medium
22,Male,9,76,No,4,9,6,Yes,4,7,Medium,3,3,9,National University,22,High
22,Female,7,84,No,8,1,8,Yes,0,3,Medium,7,3,5,Public University,4,Low
22,Male,0,95,No,9,9,9,No,2,6,Medium,5,1,1,National University,17,Medium
20,Female,0,98,Yes,8,2,8,Yes,0,9,Low,2,5,9,Public University,13,Medium
20,Female,4,61,No,5,8,7,No,2,7,Medium,1,9,3,National University,9,Low
21,Female,8,91,Yes,6,9,6,Yes,7,6,Low,6,2,2,National University,20,Medium
24,Female,8,59,No,2,3,9,Yes,6,5,Medium,3,5,6,Private University,6,Low
22,Female,3,44,No,9,7,8,No,7,11,High,2,5,1,Public University,22,High
23,Female,7,42,No,4,6,4,No,2,8,Medium,4,1,1,National University,16,Medium
24,Female,7,97,Yes,1,5,7,Yes,7,7,Low,6,4,3,Public University,10,Low
23,Male,5,68,No,2,1,8,Yes,6,10,Low,6,2,9,National University,16,Medium
19,Male,4,57,Yes,3,5,6,Yes,3,10,Medium,3,6,3,Private University,10,Low
21,Female,9,92,No,5,1,4,Yes,7,7,Medium,6,9,8,Private University,13,Medium
21,Female,0,46,Yes,4,5,7,No,4,2,Medium,9,1,8,National University,15,Medium
22,Male,0,74,No,4,8,4,Yes,2,3,High,4,8,4,National University,7,Low
20,Female,7,49,Yes,7,6,9,No,0,8,Medium,9,5,7,Public University,14,Medium
23,Male,2,49,Yes,7,3,6,No,3,4,High,3,9,6,National University,8,Low
22,Female,3,64,No,7,6,7,No,2,9,Low,3,9,7,National University,15,Medium
22,Female,4,40,Yes,1,7,5,Yes,4,4,Low,7,3,9,Public University,15,Medium
22,Female,5,97,Yes,9,4,7,No,0,8,Medium,5,8,9,Private University,15,Medium
24,Male,5,65,Yes,3,1,6,Yes,5,5,High,5,9,8,National University,5,Low
24,Female,0,91,No,4,7,7,No,1,2,High,4,2,5,Public University,10,Low
19,Female,0,71,No,8,9,5,Yes,6,5,High,9,7,5,Public University,19,Medium
19,Female,4,61,Yes,4,3,9,No,6,9,Medium,7,5,5,Private University,13,Medium
21,Female,3,84,No,8,2,5,No,3,3,Low,5,8,8,Private University,11,Medium
20,Male,3,41,No,8,4,6,Yes,0,4,Medium,5,1,1,Public University,8,Low
23,Female,7,86,No,1,5,5,Yes,2,11,Medium,7,1,6,National University,17,Medium
22,Female,1,94,Yes,7,4,4,Yes,7,6,Medium,7,9,4,National University,13,Medium
20,Female,0,69,No,3,9,9,No,2,2,Medium,7,1,4,National University,10,Low
24,Male,1,59,No,5,6,7,Yes,1,4,Low,6,9,6,Public University,4,Low
22,Female,3,49,No,3,6,8,Yes,4,7,Medium,4,6,1,Public University,5,Low
20,Male,3,56,No,1,1,5,Yes,4,6,Medium,8,1,6,Private University,10,Low
19,Male,7,89,No,5,3,7,Yes,1,1,Low,9,1,3,National University,3,Low
21,Male,9,78,No,8,6,5,No,7,5,High,9,9,5,Private University,17,Medium
24,Male,0,72,Yes,1,3,6,Yes,2,9,Low,2,6,3,National University,4,Low
24,Female,2,62,Yes,9,2,4,No,7,11,Medium,1,1,4,Public University,28,High
21,Female,8,45,No,4,7,8,Yes,0,9,Low,4,4,9,Public University,15,Medium
23,Male,5,50,No,1,4,7,Yes,4,9,Medium,2,5,3,Public University,7,Low
21,Female,9,55,Yes,8,1,4,No,3,9,Low,4,8,7,National University,16,Medium
19,Male,1,98,Yes,1,9,9,Yes,7,11,High,4,9,8,National University,16,Medium
20,Male,5,81,No,1,1,9,Yes,1,6,Low,2,9,7,National University,-4,Low
22,Female,5,97,No,3,9,9,No,5,6,Low,5,8,4,Private University,10,Low
24,Female,1,99,Yes,6,5,8,No,6,1,Medium,2,3,1,Private University,8,Low
22,Male,9,80,No,6,4,8,Yes,5,4,Low,2,9,7,National University,7,Low
21,Female,8,86,Yes,3,5,4,No,4,3,High,1,3,7,Private University,15,Medium
24,Male,4,67,Yes,7,1,6,No,0,4,High,2,3,9,Public University,12,Medium
24,Male,0,85,Yes,1,4,7,No,7,4,Medium,6,3,6,Public University,12,Medium
19,Male,7,61,Yes,4,1,7,No,4,11,Medium,5,8,6,Private University,11,Medium
24,Female,2,92,No,4,3,6,No,0,2,Low,6,5,3,Public University,1,Low
24,Male,6,89,No,9,4,9,No,4,5,High,7,6,6,Private University,13,Medium
22,Female,3,52,Yes,5,7,7,No,6,2,Low,2,5,8,National University,16,Medium
23,Male,4,76,Yes,8,9,9,No,5,8,High,8,7,5,Private University,19,Medium
21,Male,8,66,Yes,5,4,5,No,7,8,Low,4,3,9,National University,25,High
23,Female,2,63,Yes,6,3,5,Yes,1,10,Low,6,7,5,Public University,11,Medium
20,Male,6,81,Yes,3,8,9,No,6,3,High,3,9,1,Private University,3,Low
24,Female,4,75,No,4,9,6,Yes,0,9,Low,4,2,3,Public University,15,Medium
19,Male,7,54,No,4,6,7,Yes,2,1,Low,2,8,8,National University,4,Low
21,Female,2,45,No,8,9,7,No,0,5,Low,3,4,5,Public University,16,Medium
20,Male,7,86,Yes,2,7,4,No,5,1,Low,1,3,4,Private University,12,Medium
22,Female,9,87,Yes,4,1,6,No,2,6,Medium,2,5,3,Private University,5,Low
24,Female,5,76,No,5,3,4,Yes,1,6,High,1,3,6,National University,12,Medium
21,Male,9,94,Yes,6,7,4,Yes,1,10,Low,8,3,1,Public University,16,Medium
22,Female,4,56,Yes,9,1,8,No,0,5,Low,5,5,7,Public University,9,Low
22,Female,2,49,No,3,7,9,No,2,6,Medium,1,3,5,Private University,11,Medium
23,Female,3,55,No,5,7,4,No,2,1,Medium,8,6,4,Public University,9,Low
24,Female,7,61,Yes,2,9,4,No,5,1,High,3,6,8,Public University,15,Medium
19,Female,8,57,No,9,5,7,Yes,6,6,Low,8,7,7,National University,17,Medium
20,Female,8,75,No,8,5,8,Yes,4,9,High,8,6,6,National University,16,Medium
19,Female,3,69,No,2,6,5,Yes,4,5,Low,3,9,6,Public University,7,Low
24,Male,6,59,No,2,7,9,No,6,11,Medium,4,8,3,National University,12,Medium
22,Female,6,62,Yes,5,1,7,Yes,4,7,Low,6,5,7,Private University,10,Low
21,Female,8,69,Yes,2,2,8,No,2,2,Medium,1,6,5,National University,-1,Low
22,Female,5,68,No,2,2,6,Yes,2,10,High,5,3,7,Private University,12,Medium
24,Male,3,81,No,4,3,4,No,1,10,Low,8,5,7,National University,16,Medium
24,Male,4,90,Yes,7,9,5,No,3,1,Medium,5,2,2,Private University,15,Medium
21,Male,9,55,No,3,3,6,Yes,6,11,Low,9,3,7,National University,19,Medium
22,Female,5,74,No,3,3,4,Yes,7,8,High,3,9,2,Private University,8,Low
23,Male,7,64,Yes,1,8,9,No,0,11,Medium,6,5,6,Public University,12,Medium
20,Female,8,99,Yes,3,1,9,No,2,11,High,3,2,9,Private University,15,Medium
23,Male,9,62,Yes,5,3,8,Yes,7,3,Medium,6,9,1,Public University,0,Low
23,Male,8,53,No,7,8,6,No,0,7,High,8,4,6,Public University,18,Medium
23,Female,3,50,No,8,5,7,No,0,1,Medium,2,7,7,Public University,7,Low
24,Female,8,93,No,3,9,9,Yes,6,10,Medium,1,5,9,National University,21,High
24,Female,2,45,Yes,4,6,8,No,5,1,Medium,3,1,8,Private University,15,Medium
24,Female,0,43,No,2,8,4,No,3,6,Low,9,9,7,Private University,13,Medium
22,Female,8,83,Yes,5,2,6,No,4,1,Medium,3,1,3,National University,8,Low
20,Female,7,80,Yes,2,4,4,Yes,4,2,Low,7,1,1,Public University,6,Low
23,Female,1,61,No,3,8,5,No,7,1,Medium,3,4,8,National University,18,Medium
21,Male,0,95,No,7,1,8,Yes,1,11,Low,4,5,6,National University,11,Medium
22,Female,7,47,Yes,9,1,6,No,1,4,Medium,6,4,4,Private University,9,Low
22,Female,3,86,Yes,6,3,4,No,5,6,Low,7,3,9,Private University,22,High
19,Female,4,62,No,8,4,5,Yes,7,7,Low,2,8,1,National University,12,Medium
20,Female,4,85,Yes,8,9,5,Yes,1,3,Medium,1,8,3,Private University,9,Low
24,Female,1,64,No,4,4,9,Yes,5,3,High,7,1,9,Public University,13,Medium
20,Female,8,98,Yes,6,8,9,No,7,3,Medium,7,5,4,Public University,14,Medium
21,Male,4,74,Yes,8,3,6,No,2,9,Medium,4,8,8,Private University,16,Medium
24,Female,6,90,Yes,2,8,9,No,4,10,Low,1,1,2,National University,16,Medium
20,Female,7,61,Yes,4,6,7,No,1,4,Medium,2,9,6,National University,5,Low
22,Male,2,54,No,1,1,5,Yes,2,10,High,6,3,3,Private University,7,Low
22,Female,4,43,No,1,9,8,Yes,1,3,High,7,8,4,Public University,0,Low
19,Female,4,70,Yes,2,8,5,Yes,0,9,Low,5,9,9,National University,12,Medium
24,Female,4,53,Yes,6,3,7,No,4,1,Medium,2,1,2,Private University,8,Low
23,Male,3,50,No,7,8,5,Yes,4,3,High,3,1,5,National University,19,Medium
19,Male,6,55,No,1,7,6,Yes,7,1,Medium,2,2,5,National University,11,Medium
22,Female,7,93,Yes,7,9,7,No,2,1,High,3,2,9,Public University,19,Medium
23,Male,5,56,No,5,7,8,No,5,5,Low,9,1,6,Private University,19,Medium
22,Male,1,53,Yes,7,3,6,Yes,6,3,Medium,8,9,5,Private University,7,Low
19,Female,3,60,Yes,6,6,9,Yes,0,4,High,8,3,6,National University,8,Low
22,Male,9,96,No,8,1,5,No,0,11,Medium,5,9,4,National University,10,Low
24,Male,4,41,No,6,6,5,No,4,6,Medium,6,7,2,Public University,12,Medium
19,Male,2,48,Yes,2,4,7,Yes,4,5,Medium,3,7,5,Private University,4,Low
24,Female,9,75,Yes,5,6,6,Yes,3,8,Medium,8,5,4,Private University,13,Medium
20,Female,3,54,No,2,4,7,No,3,2,Medium,2,8,1,Private University,-3,Low
24,Female,6,53,No,2,7,7,No,0,4,High,5,5,9,Private University,10,Low
24,Male,0,44,Yes,2,5,7,No,2,6,Medium,6,6,3,Private University,5,Low
23,Male,5,52,No,3,2,8,Yes,0,2,Low,8,7,6,Private University,-4,Low
23,Male,0,64,No,8,9,5,Yes,1,11,Low,2,5,6,National University,23,High
22,Male,3,41,No,2,5,4,No,0,9,Medium,6,1,3,Public University,14,Medium
21,Male,2,42,No,1,2,4,No,3,7,High,6,4,4,National University,9,Low
20,Female,1,95,No,3,3,7,No,3,11,Low,6,6,9,Private University,16,Medium
20,Male,6,45,Yes,6,7,7,Yes,4,3,Medium,7,4,6,National University,13,Medium
19,Male,8,54,Yes,6,7,6,Yes,1,3,High,4,3,3,Private University,9,Low
21,Male,8,92,Yes,5,3,8,No,7,3,Medium,4,7,8,National University,11,Medium
21,Male,6,98,Yes,6,7,5,No,4,8,Medium,2,1,9,Public University,28,High
21,Male,6,43,No,3,2,6,No,5,3,Low,6,2,9,National University,14,Medium
20,Male,9,87,No,2,9,8,No,5,8,Medium,6,9,4,National University,11,Medium
22,Male,8,98,No,4,4,4,Yes,3,11,Low,4,6,8,Private University,18,Medium
22,Female,6,90,Yes,7,2,7,Yes,4,1,Medium,2,1,1,National University,5,Low
20,Female,0,71,Yes,8,1,8,Yes,2,1,Medium,4,3,4,National University,3,Low
20,Male,3,64,No,4,4,4,No,6,9,Medium,1,4,6,National University,21,High
19,Male,1,88,Yes,2,6,4,Yes,1,6,Medium,6,6,8,Private University,11,Medium
22,Male,4,68,Yes,5,9,5,No,7,6,High,8,7,7,Private University,22,High
21,Female,4,61,Yes,7,2,9,No,3,1,Medium,8,7,7,Public University,4,Low
23,Male,6,75,Yes,6,8,9,No,1,5,Low,7,3,5,Private University,13,Medium
21,Female,4,85,Yes,5,1,7,Yes,2,5,Low,5,4,3,Public University,3,Low
20,Female,5,44,Yes,3,9,5,Yes,2,9,Medium,6,8,8,Public University,16,Medium
24,Male,1,98,Yes,6,8,8,Yes,3,8,Low,4,2,8,National University,21,High
24,Female,3,66,No,6,8,8,No,2,3,Low,3,6,4,National University,9,Low
21,Male,6,64,No,7,6,5,Yes,0,1,Medium,8,7,9,Public University,9,Low
19,Female,3,68,Yes,1,3,7,No,7,1,Medium,7,2,2,Private University,5,Low
24,Male,8,53,Yes,5,8,8,Yes,5,6,High,4,1,2,Private University,15,Medium
24,Male,0,80,Yes,9,4,8,Yes,4,7,High,3,1,7,Public University,20,Medium
20,Male,4,79,No,7,5,8,No,0,9,High,3,5,7,Public University,15,Medium
19,Female,9,82,Yes,8,2,8,No,2,3,Medium,3,6,6,Public University,7,Low
19,Male,6,63,Yes,6,1,4,No,1,10,Medium,8,5,8,Public University,17,Medium
22,Male,9,77,No,1,3,5,Yes,2,3,Medium,5,3,5,Public University,4,Low
22,Female,4,93,No,3,8,6,No,2,2,Low,6,5,1,National University,5,Low
24,Female,4,42,Yes,5,9,7,No,3,5,Medium,9,6,3,Private University,12,Medium
21,Female,3,89,Yes,8,4,9,No,5,7,High,1,4,3,National University,14,Medium
21,Female,9,72,No,3,7,7,Yes,0,5,Low,5,7,2,Private University,1,Low
21,Female,4,51,No,3,1,5,Yes,6,11,Low,5,5,8,Public University,17,Medium
23,Male,7,87,No,2,7,5,No,4,10,Medium,9,1,3,National University,20,Medium
23,Female,1,48,No,7,3,4,No,4,7,Medium,9,1,6,Public University,22,High
23,Female,8,42,Yes,3,9,4,No,6,3,Low,5,9,9,Private University,17,Medium
22,Female,9,73,Yes,5,4,9,Yes,7,10,Medium,6,7,2,Public University,10,Low
22,Male,1,43,No,2,2,9,No,4,2,Low,3,7,3,Private University,-3,Low
21,Female,1,96,No,6,6,6,Yes,6,9,Medium,4,6,8,Private University,21,High
19,Female,1,93,No,3,6,6,Yes,6,2,Medium,9,7,6,Private University,8,Low
24,Male,9,78,No,4,7,6,No,0,8,High,3,6,2,Private University,9,Low
19,Male,5,58,No,5,1,9,Yes,5,6,Medium,2,3,7,Private University,10,Low
23,Female,1,69,No,8,2,6,Yes,6,8,High,7,4,7,Private University,19,Medium
24,Male,5,40,No,8,6,8,Yes,4,1,Medium,2,6,2,Public University,5,Low
22,Female,7,71,Yes,3,1,9,No,1,10,Medium,5,3,6,Private University,9,Low
24,Female,7,81,No,3,9,9,No,6,11,Medium,7,1,3,National University,22,High
24,Female,0,79,Yes,1,9,5,No,6,8,Low,1,5,9,Public University,23,High
20,Female,0,95,Yes,1,4,4,No,5,4,Medium,8,1,2,Public University,11,Medium
21,Female,4,85,No,7,9,4,No,0,5,Low,9,1,5,Private University,21,High
22,Female,4,96,No,8,9,8,No,2,10,High,8,8,6,National University,19,Medium
21,Male,4,52,No,3,7,5,No,0,11,High,6,7,2,National University,11,Medium
22,Male,1,92,No,2,9,8,Yes,0,6,Low,4,9,9,Private University,7,Low
23,Male,6,97,No,3,8,8,No,4,5,Low,2,8,8,National University,12,Medium
19,Male,4,41,Yes,6,1,6,No,1,10,Low,1,3,9,Public University,18,Medium
19,Male,2,65,No,1,7,4,No,1,9,Low,5,8,3,National University,9,Low
24,Male,4,60,Yes,5,3,7,No,5,1,Medium,3,2,6,Private University,11,Medium
